policy_id;id-policy;name_asset;;incident_id;asset_id;system_asset_category_id;;victim;policy;perpre;;;id_system_asset_extension
2139db73-adf4-4865-9a54-11361ee6a847;d3224d06-bdd8-4f89-b03b-2f113c71f47f;polisa;;2139db73-adf4-4865-9a54-11361ee6a847;d3224d06-bdd8-4f89-b03b-2f113c71f47f;cd1f6b99-5f54-4d85-a38f-b93afd5a8a5e;;d862691d-b282-47bb-9f76-b2c5abd946f7;f093dffb-96ef-4fe1-b68f-2b89a6d8657a;46bcbaf6-d588-414d-9dd7-51db19051b2d;;;d84d1be9-240e-435e-bb84-a0df74574169
0ccc18cd-a738-4593-a682-7f0dc3d0f741;4afc15ef-341b-4938-a016-5599cf231c25;polisa;;0ccc18cd-a738-4593-a682-7f0dc3d0f741;4afc15ef-341b-4938-a016-5599cf231c25;f093dffb-96ef-4fe1-b68f-2b89a6d8657a;;5f0ceffb-defd-4208-88c7-4b1b7476b4d0;aa6108be-8064-408b-86de-bab908329680;6b036680-e5d8-43fc-b0de-ae0d1176ff52;;;6e79054d-b50c-4261-9424-0d23a293e7e9
0beaa6dc-ae68-42d1-ae7c-ba000a171524;3cc75b2f-e2fe-41b1-a3f8-a3c106afe987;polisa;;0beaa6dc-ae68-42d1-ae7c-ba000a171524;3cc75b2f-e2fe-41b1-a3f8-a3c106afe987;aa6108be-8064-408b-86de-bab908329680;;239ac80b-1597-4846-87fd-61239f590de4;e7eb5fcc-be68-4d1a-b19b-35b28cd02fe5;6e3eeee4-a4c1-43d5-a71a-9eaf3ddf959f;;;3412de14-2d2a-459f-90ff-a1f3187a4a7d
f4ccc92f-2c84-4aa7-be34-0341f5ff0d99;95c1e152-e71f-482a-ada9-e840c0f5f1ce;polisa;;f4ccc92f-2c84-4aa7-be34-0341f5ff0d99;95c1e152-e71f-482a-ada9-e840c0f5f1ce;e7eb5fcc-be68-4d1a-b19b-35b28cd02fe5;;197a95c9-0084-40aa-9ef2-1d1ade8bd139;38e019c7-5b44-4684-992b-f82065f4721c;e2fc6e3b-480f-498d-9260-55ee5d81224a;;;819f1a17-fa72-49cf-a9c6-6bf475514cbd
2e820a5d-ec7a-4baa-bce0-39801853750f;a53f9f08-3023-48c6-bbb7-ac50640938fc;polisa;;2e820a5d-ec7a-4baa-bce0-39801853750f;a53f9f08-3023-48c6-bbb7-ac50640938fc;38e019c7-5b44-4684-992b-f82065f4721c;;7a8bbd5e-61bd-4058-8400-3224b9218aaa;c45acf64-483e-49a8-81c1-a0c968c77aa4;06dfabda-b25b-46e7-93a2-55772c13bb91;;;842844b1-4eea-445c-8203-ade9ae48e0e2
578035ae-2ab5-466e-a5c6-283d5ec1dd59;149a056d-50c8-42bf-8d43-8b757f351668;polisa;;578035ae-2ab5-466e-a5c6-283d5ec1dd59;149a056d-50c8-42bf-8d43-8b757f351668;c45acf64-483e-49a8-81c1-a0c968c77aa4;;23803be5-0190-4915-b2c6-1fe67377b5ce;4b1b0ceb-8605-4119-b538-32023c725a94;2baead72-9893-4080-9901-93f3e2ac728d;;;41671ab2-eafc-4c9f-838a-5fd8d353dd50
c8ede63b-5b84-4d4d-b003-cf60a8f324ca;d4fdfc0a-53e7-4567-8ddf-4a43ba610957;polisa;;c8ede63b-5b84-4d4d-b003-cf60a8f324ca;d4fdfc0a-53e7-4567-8ddf-4a43ba610957;4b1b0ceb-8605-4119-b538-32023c725a94;;d829ebe5-1929-4c1c-96f0-2213850afb6b;4a2a1149-79f5-4de1-8c4d-8d4faf7d949b;6711b259-ca86-4e1b-87ea-b7971e2ff71a;;;eb4fbb10-dbce-4987-a794-c61ec6dbd667
f946aba5-c9d0-4ba4-9f22-624d3e100420;8bdfd551-688f-4ce1-a00b-7c53a53bf35f;polisa;;f946aba5-c9d0-4ba4-9f22-624d3e100420;8bdfd551-688f-4ce1-a00b-7c53a53bf35f;4a2a1149-79f5-4de1-8c4d-8d4faf7d949b;;7168d4ca-2e92-4418-96e3-6a26dc446188;128a7344-0902-4953-8cf0-7c1b6be1a800;08236143-92ac-4149-863c-5158768f7c1d;;;77dca05d-60e8-4241-acdd-3445ebce8238
c51ead13-da89-4b8a-9c26-2e8e224bbb38;4dc97ad3-e2cf-43ca-a883-ccfc29b492ad;polisa;;c51ead13-da89-4b8a-9c26-2e8e224bbb38;4dc97ad3-e2cf-43ca-a883-ccfc29b492ad;128a7344-0902-4953-8cf0-7c1b6be1a800;;ff4df815-0efd-4fb0-b97b-701c50b43089;639c97ce-8009-42ba-b807-0a09f9ca9b3b;af1ea3d3-d637-4736-a33b-abacdd12a5eb;;;bd1d5043-c24b-4c78-8bcf-c373887d0e04
9820d54a-1a94-40fa-bef9-65f113b3aca5;29ff6e07-a9d1-4aac-ba3f-e2d0a78c284e;polisa;;9820d54a-1a94-40fa-bef9-65f113b3aca5;29ff6e07-a9d1-4aac-ba3f-e2d0a78c284e;639c97ce-8009-42ba-b807-0a09f9ca9b3b;;837272a7-6b92-443a-a1dd-999df4b98d2b;daa4149e-2345-40ad-9b58-2be52127b6b7;89c4466d-02a8-4249-afb4-8b8c47d9f76b;;;c4f75acb-2292-4611-9c58-3bd6e34c66e9
caa371ab-7b43-4790-9cf4-581402f587a4;ca63a93b-ae9c-46e7-8356-e2407549a218;polisa;;caa371ab-7b43-4790-9cf4-581402f587a4;ca63a93b-ae9c-46e7-8356-e2407549a218;daa4149e-2345-40ad-9b58-2be52127b6b7;;59bc41b1-5536-4438-931b-2e9bcf139ae0;d5b19cb5-8f78-4b5c-9cab-ffe9057621b2;a8490939-dc0f-4146-beba-3671096fdb72;;;bc882c83-31f8-482a-9f02-b0be8bcb86b5
d8924825-0363-4b51-a3b6-09d894e24b87;844f3c0e-a0ba-48e9-bb26-253471607e84;polisa;;d8924825-0363-4b51-a3b6-09d894e24b87;844f3c0e-a0ba-48e9-bb26-253471607e84;d5b19cb5-8f78-4b5c-9cab-ffe9057621b2;;58892c61-572e-48ce-9034-8e3a1b0f8665;56ddb439-ad01-477b-a5a5-6d17e05e42ab;ae40c97f-95f6-4f65-940e-5caba3f543bc;;;370ec9f0-5883-4e36-b724-b11ffb02fac9
c75f00d2-7374-435f-a319-8ba346887041;b9bd135e-9403-4f18-8985-fbcfef866f97;polisa;;c75f00d2-7374-435f-a319-8ba346887041;b9bd135e-9403-4f18-8985-fbcfef866f97;56ddb439-ad01-477b-a5a5-6d17e05e42ab;;fd65ad98-0e41-4d10-88f1-99d393bff84f;f28191bb-25f6-4df8-9cb3-e84d95b7aff5;021a62c9-9490-45f5-b1df-7e3ab799b122;;;bda1b220-352e-4415-b4f1-54690763f756
451efbb0-b463-4756-b20d-9ecdc35ff74b;703b45e2-bc8b-4c1e-9c2f-bee2cb61fbea;polisa;;451efbb0-b463-4756-b20d-9ecdc35ff74b;703b45e2-bc8b-4c1e-9c2f-bee2cb61fbea;f28191bb-25f6-4df8-9cb3-e84d95b7aff5;;108142e5-a39b-423c-a160-05f365d51dea;0a68e85a-72eb-4a5a-9e07-170fbac5c844;e447f334-627c-4819-a6f4-0f75c9d38538;;;8b8817e4-fa3a-4699-b1dc-741d1648d9a3
07907476-a1c1-4229-ae3e-579d41fe56c8;29e08387-b60e-4fa5-8a35-98fbdf641725;polisa;;07907476-a1c1-4229-ae3e-579d41fe56c8;29e08387-b60e-4fa5-8a35-98fbdf641725;0a68e85a-72eb-4a5a-9e07-170fbac5c844;;29af8a39-67cb-417a-bc12-ddaf66ea0e58;6d223666-a35d-4fc2-b798-5e481e5e2d74;0ffe6ff9-d16c-4442-bbd0-f0cb4b14bf84;;;20aa9d9f-215e-4e3e-9ca9-edbc5b98cae5
4bb9e82c-edbc-4cfa-9aa6-64b2b1f69e6d;259cfad6-6dcc-4dda-a898-9ab743a8eca2;polisa;;4bb9e82c-edbc-4cfa-9aa6-64b2b1f69e6d;259cfad6-6dcc-4dda-a898-9ab743a8eca2;6d223666-a35d-4fc2-b798-5e481e5e2d74;;7a64f3c2-73ec-4e86-b743-b88c57328858;5bd0f122-1cab-4255-8001-d4f27a3f603e;758ea459-e21d-4d0b-811a-4eaad62e24d1;;;39041d04-d2d3-4cad-a91c-31203a2f8166
09b38267-2414-42b5-9c21-4b86225752ed;5c6e13ec-5867-4b94-b779-0581a03a47d4;polisa;;09b38267-2414-42b5-9c21-4b86225752ed;5c6e13ec-5867-4b94-b779-0581a03a47d4;5bd0f122-1cab-4255-8001-d4f27a3f603e;;a70b77a7-f4ee-44e7-8091-8fda2318e89d;2f00117d-cf4c-4e0f-9a55-80823493adc4;213c4d34-f1e2-48dd-ba58-1361417e2126;;;96a5e794-26ae-4c0e-a589-52774e16225b
dd691040-dc1d-4d09-9417-83be8515050e;13cce0ca-9e2d-4afc-8b22-1293d38d4036;polisa;;dd691040-dc1d-4d09-9417-83be8515050e;13cce0ca-9e2d-4afc-8b22-1293d38d4036;2f00117d-cf4c-4e0f-9a55-80823493adc4;;51696cc7-fd90-4d9a-809e-ea0a6188984b;3f1428c8-eaa1-4f04-8c84-d3cc87bbf0ce;2373dfed-eb69-4ebf-af3f-189cbbeadad9;;;39e942e3-ffa2-4a3f-b81e-d362118d43b4
1527f529-23ba-443d-85a0-fe5fb7633538;585ecc5a-f334-47c1-9db1-2bf12033fd50;polisa;;1527f529-23ba-443d-85a0-fe5fb7633538;585ecc5a-f334-47c1-9db1-2bf12033fd50;3f1428c8-eaa1-4f04-8c84-d3cc87bbf0ce;;78040192-8684-4ad5-b61a-ea86854d5f9b;c1a69bd3-8907-41e7-a712-8f24c26be6cc;06acb3d1-181d-4771-9e75-65558c275a9c;;;6067e0d6-85e9-4c3e-9548-14980ea8d6ec
2d8ac73c-e27b-4a0e-8105-250a6cbeadf7;8311228d-6982-458e-a797-19f03bff7bf0;polisa;;2d8ac73c-e27b-4a0e-8105-250a6cbeadf7;8311228d-6982-458e-a797-19f03bff7bf0;c1a69bd3-8907-41e7-a712-8f24c26be6cc;;dbf65b42-dbda-4a2a-9c8e-829cccdfe0e5;feb01d0e-c8b7-455f-88f7-8525ab297648;a8d9a5d5-e4ee-40b2-8b64-2bbd5217e4c9;;;48342d0e-ea35-4496-bcba-d2acbf7c04f9
f2137c0a-cbdb-42a2-ba82-454dd0354013;e5947a75-abf6-43be-ab6c-0f2f1924739e;polisa;;f2137c0a-cbdb-42a2-ba82-454dd0354013;e5947a75-abf6-43be-ab6c-0f2f1924739e;feb01d0e-c8b7-455f-88f7-8525ab297648;;638756e8-3cfb-43c8-bd48-58df0c8d5945;2ca42c15-4a7f-46fe-baa4-b83fae946004;49af4eaf-d4ba-4823-b88d-bbfccccc6e58;;;f1556460-c910-4284-8cd3-5fc38bfea9c6
bd94f9cd-4a31-49ec-a18b-1340357984eb;58884b1e-54b5-434c-9d72-f62c3656e28d;polisa;;bd94f9cd-4a31-49ec-a18b-1340357984eb;58884b1e-54b5-434c-9d72-f62c3656e28d;2ca42c15-4a7f-46fe-baa4-b83fae946004;;5f38ec21-b598-44fc-aae7-d720f3e6988e;485ba9ac-6ce9-4daf-93a8-7f2b6ffffc2b;b85f3247-d612-4396-aaaf-5a3b13bd7e46;;;dec3e294-047d-4b51-92f8-cdfaf7d16f0b
e77d5d65-0626-49e3-9d35-7fd7e43c30fc;df363fb3-3101-4725-8bce-4d4c26645d26;polisa;;e77d5d65-0626-49e3-9d35-7fd7e43c30fc;df363fb3-3101-4725-8bce-4d4c26645d26;485ba9ac-6ce9-4daf-93a8-7f2b6ffffc2b;;3dccd92b-99b6-4067-8acf-7b601a2f89fb;244aef2a-eab7-42ed-9cc8-95b9b698881c;568b2a40-2015-4eb0-a87d-6f9c3a5f85b5;;;a43d7c17-4b2b-40c3-95b2-2dd06926225c
094b3abf-c77f-4370-9e34-4fe6077486c8;e0c4bcf2-473f-42b8-b850-d132e1e44103;polisa;;094b3abf-c77f-4370-9e34-4fe6077486c8;e0c4bcf2-473f-42b8-b850-d132e1e44103;244aef2a-eab7-42ed-9cc8-95b9b698881c;;a8b457e5-d663-4f77-9829-15d786f5e6ec;e14490cf-6fc6-4320-928b-f25c8492fe3d;bb26449d-f467-4e7c-b498-6d05069d1e34;;;00b0c30a-2af9-47e0-a288-8314483dc249
5f3e0e1e-d7e8-48bc-a99b-21f55a4ba23d;5855d20d-e93e-401a-9033-34331bf38e13;polisa;;5f3e0e1e-d7e8-48bc-a99b-21f55a4ba23d;5855d20d-e93e-401a-9033-34331bf38e13;e14490cf-6fc6-4320-928b-f25c8492fe3d;;0ae1afbf-ce7f-41b1-b752-0c44fbc0b5b1;0dedba05-e27b-4aad-a5e3-6463549c08df;dde45796-2238-40dc-8807-dfefc4060cd4;;;368cbb74-f8c6-433d-9d37-a0b30afdb665
17bb58ac-877a-4884-be94-895d52d677c3;7a0af917-82b8-48a5-b495-a05559dfdecb;polisa;;17bb58ac-877a-4884-be94-895d52d677c3;7a0af917-82b8-48a5-b495-a05559dfdecb;0dedba05-e27b-4aad-a5e3-6463549c08df;;dbbba072-95fd-4e75-b0dc-8a36d7aa5bc5;9d63964f-1cdc-49a8-a7c4-cc8329eec639;df85623d-e8d1-4f0d-a81f-e2081b6f0738;;;2dabe7c5-d348-437a-841b-cdff9dacdc4f
4b134dca-a8f2-4994-b7a1-0f529f00e0ce;ad34ce90-3eb8-4d40-bc68-8d60e9626eb7;polisa;;4b134dca-a8f2-4994-b7a1-0f529f00e0ce;ad34ce90-3eb8-4d40-bc68-8d60e9626eb7;9d63964f-1cdc-49a8-a7c4-cc8329eec639;;92409d5a-cc1c-441b-ba8c-539cdd0a2658;6aa6cf84-7a74-47d9-b39a-65222b9e5e55;7acb37d0-32de-4166-b4f8-5c4575a524ce;;;19f31221-2fbb-4c56-969c-13560fa959ee
d8865819-fa0b-43df-8dfa-8cfda54a431c;00ece751-6ca6-4183-b76a-d2a2aaafa1a8;polisa;;d8865819-fa0b-43df-8dfa-8cfda54a431c;00ece751-6ca6-4183-b76a-d2a2aaafa1a8;6aa6cf84-7a74-47d9-b39a-65222b9e5e55;;3d01e5d6-50a7-4542-a603-b4403319fbcb;f5561b4e-9be6-46ca-9807-320dcaf4326f;ecee20e6-a520-49af-9b38-35aa53cdbb75;;;81d615e2-f138-423e-85f5-6cf8a4f71103
cd0046b5-3332-4c44-a2fa-f8c2a24a39dc;8c197e03-f2c4-45fc-9994-f61d734bd4f2;polisa;;cd0046b5-3332-4c44-a2fa-f8c2a24a39dc;8c197e03-f2c4-45fc-9994-f61d734bd4f2;f5561b4e-9be6-46ca-9807-320dcaf4326f;;d0de5321-88e4-4a57-8edc-5ece2dbbbb1d;71ac5699-f469-4007-8cf6-13412f5cd64b;c2b28f7e-1f6d-4d3d-8355-c154bfee7379;;;f056331a-53ca-48d7-ac66-d7c61634d0c0
9f9df3b0-af88-4eef-ae3b-44a00394a695;771c6ef3-01dd-4a09-97db-e5f66fc08cac;polisa;;9f9df3b0-af88-4eef-ae3b-44a00394a695;771c6ef3-01dd-4a09-97db-e5f66fc08cac;71ac5699-f469-4007-8cf6-13412f5cd64b;;aba22023-fe84-4b6d-bc78-4888fb22dab9;2e1e49ea-9546-499d-8f0b-7f3465c2355c;90f0ae64-ab49-463d-98b7-cc9cbdaa7f7d;;;9628f5aa-64f8-4e6b-9d9e-048ad3101923
eb304024-0a36-4f2c-88e0-2607c49cb8ca;f7c4a816-ce0a-404a-bdc0-57701412637c;polisa;;eb304024-0a36-4f2c-88e0-2607c49cb8ca;f7c4a816-ce0a-404a-bdc0-57701412637c;2e1e49ea-9546-499d-8f0b-7f3465c2355c;;b536d744-5133-42a3-8f4c-dc8dd392fed2;d589a4e8-535e-4789-920e-88dfa71c9ab7;6bc6da1d-ef88-4709-a318-76ac2b43b957;;;12e52418-9c1a-4ae7-a39f-f7a0c0c2fd6c
76126ec7-6278-4e56-821b-3ecf26943799;8cdf790a-a6bc-42b7-a24a-7d8100be1e3a;polisa;;76126ec7-6278-4e56-821b-3ecf26943799;8cdf790a-a6bc-42b7-a24a-7d8100be1e3a;d589a4e8-535e-4789-920e-88dfa71c9ab7;;2280966d-9667-43f8-97fa-569438c6a829;20f018b6-28bb-4df0-82ee-66feb2e1e447;9e065a6c-4f66-4cba-a11d-22e464d636ac;;;0e829941-d4fa-45fe-b92b-9e12992cae59
f546b2c6-e2ac-461d-87ca-98287de2a8e4;d51a214f-9dc3-479d-808e-438f37790c3a;polisa;;f546b2c6-e2ac-461d-87ca-98287de2a8e4;d51a214f-9dc3-479d-808e-438f37790c3a;20f018b6-28bb-4df0-82ee-66feb2e1e447;;81cd90bc-95ed-4e7f-9e58-0b79d73a2baa;08da82c8-ca30-427d-99ca-48a9e9ec5e53;19ea480f-df83-49fa-b908-2baf3260d76e;;;a3b0bd14-c41d-4a9f-9dbf-3fa11ad12a8f
5a787691-a704-41f3-ac54-a5a125cbbbbf;cbcc1034-d5dc-415d-978a-d67b08302be1;polisa;;5a787691-a704-41f3-ac54-a5a125cbbbbf;cbcc1034-d5dc-415d-978a-d67b08302be1;08da82c8-ca30-427d-99ca-48a9e9ec5e53;;1390df73-24da-4655-8fc2-1954a79299af;a59892fb-ee7e-4932-8cb2-d96a9cb175c9;3ac94cff-d3f8-4ebd-abfa-4c980afd2cc1;;;a1fb3a06-8495-4da8-a0b8-21a508842a3a
6b40b4f3-0733-4213-8975-e71b06fd51dc;557930e7-3cc1-4eba-8a50-f0cea16dd077;polisa;;6b40b4f3-0733-4213-8975-e71b06fd51dc;557930e7-3cc1-4eba-8a50-f0cea16dd077;a59892fb-ee7e-4932-8cb2-d96a9cb175c9;;a075134b-0bc8-4e07-b3b6-b1e5cf4d757b;368966dc-8e6a-434f-9626-3e62b54fcaf3;0e5d39a9-9b3e-48be-80e2-893c1bc92a39;;;4dcf05e7-3ac4-4477-ab92-45cb2705c7ff
eebcf60a-483a-4450-b140-a60667240173;c2d18ac8-e75c-45ce-a0cd-d6dc3a2f12ec;polisa;;eebcf60a-483a-4450-b140-a60667240173;c2d18ac8-e75c-45ce-a0cd-d6dc3a2f12ec;368966dc-8e6a-434f-9626-3e62b54fcaf3;;f8484e04-555c-46d3-b241-2aa9bfe7ed78;cc620097-b79f-45ee-bcbc-160f184869ea;6e77cfd9-d199-4578-bb5d-e6c61c120b40;;;044f19ad-8efa-4502-9768-f6b927dcac64
5a81e5b0-c8c2-45c4-9cb1-0cd91965a620;b44fd2e7-252c-43d2-b165-647191f1176f;polisa;;5a81e5b0-c8c2-45c4-9cb1-0cd91965a620;b44fd2e7-252c-43d2-b165-647191f1176f;cc620097-b79f-45ee-bcbc-160f184869ea;;2f32d232-7b63-416e-b857-b3c65cb0cf0f;6d5c9f14-2f0e-4e98-aef1-1d0917c89d18;83435e2d-4efb-4995-81cf-cfd40ec27779;;;f1bb6bc8-ac87-489a-9b67-68e028486515
fc1306ab-f76d-4452-b8fa-ee32ace808f1;ab42067e-86c3-41c7-bbab-569457c8cbaf;polisa;;fc1306ab-f76d-4452-b8fa-ee32ace808f1;ab42067e-86c3-41c7-bbab-569457c8cbaf;6d5c9f14-2f0e-4e98-aef1-1d0917c89d18;;f880ad4e-262f-4ba4-834e-e009357f742f;100b722a-00d6-42b4-8802-aeb663a06a59;554a319a-25f3-4e21-ac7d-6e5af34ccc3c;;;e0b47a35-8683-4a27-baf9-8aa4abc0ce00
b25e88e7-a19c-495d-a10a-6fabd39c0533;378ecd9e-618f-4b9b-87ac-50e9269ddd4b;polisa;;b25e88e7-a19c-495d-a10a-6fabd39c0533;378ecd9e-618f-4b9b-87ac-50e9269ddd4b;100b722a-00d6-42b4-8802-aeb663a06a59;;646d2b9b-5361-4d9a-87d4-b8b531da6d7f;8c3cf068-e10d-41e2-bd28-dfd1da9c3db6;cb40ee29-dc58-4d35-9aa9-33f9faada8b9;;;e019a375-af6c-4f72-896b-1a908fa5d643
04512357-82c3-4355-aacd-1e832ef3fc33;9348613a-9ebf-47b9-9431-8291dffe4649;polisa;;04512357-82c3-4355-aacd-1e832ef3fc33;9348613a-9ebf-47b9-9431-8291dffe4649;8c3cf068-e10d-41e2-bd28-dfd1da9c3db6;;23d849e4-3bb0-480b-b67c-9bc0a3b3392d;d1552d38-4294-44c4-9b9a-c98cd0030c27;fb6ad8aa-0b70-4a0a-8140-947eea8675e9;;;2084a012-deb2-4cc5-b59b-ffbad8cf6b58
f5ca0870-fb82-4859-9a9d-889725296df5;f9ab49bf-050e-4910-a8b1-6cf607a971f8;polisa;;f5ca0870-fb82-4859-9a9d-889725296df5;f9ab49bf-050e-4910-a8b1-6cf607a971f8;d1552d38-4294-44c4-9b9a-c98cd0030c27;;c4474f02-d822-4c5f-927c-53f6d6943a56;3d9bca19-ceda-42c9-9457-b7b20da87af8;2c0bab36-8361-40ba-843a-5a864fda8c37;;;7660f98b-361c-4635-a7c8-58a0f875b13c
5f42a5ba-012f-4f47-a149-dc8dc536433a;11bef405-db49-40c5-a672-672822f76960;polisa;;5f42a5ba-012f-4f47-a149-dc8dc536433a;11bef405-db49-40c5-a672-672822f76960;3d9bca19-ceda-42c9-9457-b7b20da87af8;;e965059b-f0e9-4cf2-9ac6-803b0de843b8;a41ce136-86bc-499b-924a-af97c90b21a5;7245f984-a3a9-42d9-8c1d-c8d4431ff862;;;0ef3f502-87e0-4f00-8acb-3cd030954797
d31a24a1-b7ef-467a-b475-77db9db01a9c;bbfba7b2-05f2-4155-b1c9-5dc0c5c98fe3;polisa;;d31a24a1-b7ef-467a-b475-77db9db01a9c;bbfba7b2-05f2-4155-b1c9-5dc0c5c98fe3;a41ce136-86bc-499b-924a-af97c90b21a5;;d616c96c-34a4-4a0b-8875-798dcc3b1ffd;89605fc5-6ee1-4e0d-8ffe-4193521b00d5;a1660259-4ab0-462d-8c79-cac041b5dd00;;;daced2b9-b223-4bc7-a4fd-076f6a46fe35
9020eba5-4c6f-4e75-bbea-3863b1068b0d;130aa18d-306f-4a34-b14c-2d653f08f253;polisa;;9020eba5-4c6f-4e75-bbea-3863b1068b0d;130aa18d-306f-4a34-b14c-2d653f08f253;89605fc5-6ee1-4e0d-8ffe-4193521b00d5;;ffa6592c-8e52-4afb-9856-dea64fdf914c;13a90688-64ea-49d5-b184-223ea11c7a29;47c10197-bb5b-4561-b5ed-53ae0c0e14c8;;;33643374-5126-4ebb-b951-df24aa5a6f62
02de0aa5-8985-431b-981f-2dc7f237bfae;1ca9cfe6-fe6e-4d6d-af07-986f6521bcc3;polisa;;02de0aa5-8985-431b-981f-2dc7f237bfae;1ca9cfe6-fe6e-4d6d-af07-986f6521bcc3;13a90688-64ea-49d5-b184-223ea11c7a29;;48b4d8e3-3187-4fe9-9fd1-ecf21e448af8;4f8fdefe-9777-429f-b4cd-108980aa4de4;bd5189ba-aefb-4a1f-82be-61e67a96d49e;;;ac686dc0-fb89-43fa-802b-be6b6c7d011e
37e31421-76f4-4160-8bfa-3df901c7fc0a;22007268-5f6c-42f8-981b-ef06a7438242;polisa;;37e31421-76f4-4160-8bfa-3df901c7fc0a;22007268-5f6c-42f8-981b-ef06a7438242;4f8fdefe-9777-429f-b4cd-108980aa4de4;;293759c2-da3a-4af0-8faa-699d39c5be9c;f56092d4-6171-44f4-be9e-caffb6fa5cab;b38149fa-924c-44a8-b95e-5bd42181b60e;;;959d88f3-fa48-4162-9749-6d6584c973dc
e08eb33e-3c98-4799-ade8-64a6c6b9f71f;afe187da-38cb-4ef9-a0c3-51751362f730;polisa;;e08eb33e-3c98-4799-ade8-64a6c6b9f71f;afe187da-38cb-4ef9-a0c3-51751362f730;f56092d4-6171-44f4-be9e-caffb6fa5cab;;8dab0f66-51f2-4c32-858e-35314a50f309;fd36a152-4647-43c9-b592-4f145af8e7d6;5a63261a-2dd6-409c-bb26-3aa60ca8e84b;;;3597371a-1efb-4501-b88d-93425a73a94e
b50bba9b-c899-4ade-9d23-973fce27889d;94200124-65ad-4fe1-a2d2-bee52fa5f0e5;polisa;;b50bba9b-c899-4ade-9d23-973fce27889d;94200124-65ad-4fe1-a2d2-bee52fa5f0e5;fd36a152-4647-43c9-b592-4f145af8e7d6;;1eb20a99-9c6c-464c-8a9e-64fa2a41c9b2;354f0f3d-0a14-4dd2-96c3-75fb27bed804;b69ea56f-d687-44b2-b7ea-c253dd4bed8f;;;56104bd2-ba89-4372-a8d2-85c600c5b81b
d8d00c92-bcc2-427f-9ad5-2b5b7fb00844;2d5ef580-9b77-4d34-8bb5-9aaf16993a35;polisa;;d8d00c92-bcc2-427f-9ad5-2b5b7fb00844;2d5ef580-9b77-4d34-8bb5-9aaf16993a35;354f0f3d-0a14-4dd2-96c3-75fb27bed804;;126b843e-0c18-41c7-ba38-185196bf2d90;dd2a25bb-c747-472d-a58d-30310baeaf89;e78129ff-f700-4c65-a2b9-8d2a7cc5d919;;;2b5f52ac-3845-4cec-9e06-edbe234fd182
0eed75fd-e871-4168-a71c-fff040602546;ea09ab0e-b261-4ff2-b291-429e2b01fadb;polisa;;0eed75fd-e871-4168-a71c-fff040602546;ea09ab0e-b261-4ff2-b291-429e2b01fadb;dd2a25bb-c747-472d-a58d-30310baeaf89;;fd3e7bed-24b5-4a79-85cc-5658d2da1ea7;10b29f96-896e-4d81-974a-02471e8e7e95;3f51c464-04ce-432d-b26d-005ac455cd1b;;;41413164-4079-4cc6-af4e-85dbba85821d
887a322d-f5f2-4233-a301-4cb2cf13d964;2b4b8d9e-ee13-4899-b0f7-9db528e17cff;polisa;;887a322d-f5f2-4233-a301-4cb2cf13d964;2b4b8d9e-ee13-4899-b0f7-9db528e17cff;10b29f96-896e-4d81-974a-02471e8e7e95;;7bf7b7dd-3032-4be1-901f-7a95bb8a4f92;8301b6f0-d649-4f47-8356-f45666f5e38b;122de0ae-ca09-4ce7-b433-bc598ac5e431;;;274aca41-2ddf-4d41-90f7-b1bbf89cdd35
b05b68ec-c3ab-462e-a402-be6931763170;8522952f-123b-462e-a6c9-7b5aa96bab95;polisa;;b05b68ec-c3ab-462e-a402-be6931763170;8522952f-123b-462e-a6c9-7b5aa96bab95;8301b6f0-d649-4f47-8356-f45666f5e38b;;d34af94c-c2dc-450d-b762-b84d75c4feb9;eb98beb4-8f4a-42d4-99fd-5c50f39d767e;9c6a96f0-fe2f-453e-99ea-6fe7f87b634c;;;6823d422-a696-4597-b761-d80be495996e
606b5d89-44a7-47ba-a7eb-19a2df449e6c;22fe1cff-02a1-46ce-ae73-8ccc3a2a4fc8;polisa;;606b5d89-44a7-47ba-a7eb-19a2df449e6c;22fe1cff-02a1-46ce-ae73-8ccc3a2a4fc8;eb98beb4-8f4a-42d4-99fd-5c50f39d767e;;d717c5ad-df26-42e8-91eb-38f50c2c0240;83b51875-b0f2-4892-bbfa-0c328404a222;689cf82f-b404-494e-81dc-3ecf71917e44;;;c1664bea-ec4e-4b02-a488-1dd2ef390889
d24cdf97-1780-4024-8484-566bfb2f2965;9abd36e4-5650-4a2d-a0ac-ecce5a070648;polisa;;d24cdf97-1780-4024-8484-566bfb2f2965;9abd36e4-5650-4a2d-a0ac-ecce5a070648;83b51875-b0f2-4892-bbfa-0c328404a222;;99d8b237-c87e-4541-8fc1-8a8dd7e6862b;943a8ac7-622e-49dc-8f10-e421199e3e6f;60a6134c-c126-4cdc-a719-0f50521c2edb;;;c973e4cf-beaa-4785-9101-a74ceb13025e
54a1f48c-b7cd-45ed-97b5-b7c6ba3c8fc3;c84f287c-8007-479f-bca9-7bc41de37e70;polisa;;54a1f48c-b7cd-45ed-97b5-b7c6ba3c8fc3;c84f287c-8007-479f-bca9-7bc41de37e70;943a8ac7-622e-49dc-8f10-e421199e3e6f;;c51b6042-f441-47e0-b49d-d3cd3ed18659;38fb0f70-8f00-45f9-99a5-f77ebf9400ed;b0d50589-9359-4806-ab0c-b632ba8bef7e;;;2aa3d341-38f2-4c36-86ee-d11066ac6673
