incident_id;id_attribute;value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;system_incident_extension_id;name;active_flag;;;;;;;;;;;;;;;;;;;;
8615c613-0488-47ee-b546-2b1978705f6f;17f0386a-8466-4577-b1d5-436390c14573;Na skrzyĹĽowaniu ulic Ĺ»ywieckiej i Krakowskiej doszĹ‚o do zderzenia dwĂłch pojazdĂłw. Mercury Villager, hatch-back poszkodowanego kierowcy, zostaĹ‚ uderzony przez Honda Ridgeline, cabrio sprawcy wypadku. W wyniku kolizji, Villager ucierpiaĹ‚ na przednim zderzaku i lewych drzwiach, natomiast Ridgeline ma szkody na przedniej masce i szybie. Na szczÄ™Ĺ›cie nikt nie odniĂłsĹ‚ powaĹĽniejszych obraĹĽeĹ„. Miejsce zdarzenia zostaĹ‚o zabezpieczone, a policja juĹĽ prowadzi dochodzenie w sprawie przyczyn wypadku.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1b11c5a4-760f-4be4-8d27-e26c42e217bd;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
365d4715-ed65-440e-ace6-10b73ee42f77;643a97e2-2f2a-4df1-92bb-8e497a1ce9ad;Na ulicy Warszawskiej doszĹ‚o do zderzenia dwĂłch aut. Ford Explorer jechaĹ‚ juĹĽ doĹ›Ä‡ powoli, gdy nagle Nissan Titan z sunÄ…cej przeciwnego kierunku zaskoczyĹ‚ kierowcÄ™ i wymusiĹ‚ szybkie hamowanie. Explorer nie miaĹ‚ szans uniknÄ…Ä‡ kolizji i uderzyĹ‚ w bok Titanu. Wszyscy byli w szoku, kiedy usĹ‚yszeli trzask metalu. SzczÄ™Ĺ›liwie nikt nie odniĂłsĹ‚ powaĹĽniejszych obraĹĽeĹ„, ale auta ucierpiaĹ‚y. Miejsce zdarzenia szybko zapeĹ‚niĹ‚o siÄ™ sfrustrowanymi kierowcami, ktĂłrzy czekali na pomoc drogowÄ….;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ea17d9da-1022-49a1-8413-307ffb4bd174;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
af3de0e5-b102-4ad5-b94d-eeec94c2aa1a;fdbaa47e-e269-430d-afd1-d7dedd52c62e;Do zdarzenia doszĹ‚o na skrzyĹĽowaniu ulic SĹ‚onecznej i Wiejskiej. Honda Accord typu combi jechaĹ‚a zgodnie z przepisami, gdy nagle z lewej strony pojawiĹ‚ siÄ™ Mercedes-Benz M-Class typu cupe, ktĂłry nie ustÄ…piĹ‚ pierwszeĹ„stwa. DoszĹ‚o do groĹşnego zderzenia, w wyniku ktĂłrego Honda odniosĹ‚a obraĹĽenia w przedniej czÄ™Ĺ›ci, a kierowca doznaĹ‚ zĹ‚amanej rÄ™ki. Mercedes-Benz ucierpiaĹ‚ gĹ‚Ăłwnie w przedniej czÄ™Ĺ›ci po prawej stronie. Na szczÄ™Ĺ›cie kierowca sprawcy wyszedĹ‚ bez obraĹĽeĹ„.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44e2d63c-8437-4190-97f1-62bdd0c3b376;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
4e46d86b-475f-4801-b68d-1200a3fad7e4;a1612c5e-e5b8-41b3-9479-85bfb95c5cb9;Na zakrÄ™cie w lesie Volvo XC70 nagle straciĹ‚ panowanie i zjechaĹ‚ na przeciwny pas ruchu, zderzajÄ…c siÄ™ z Volkswagenem R32. SiĹ‚a uderzenia spowodowaĹ‚a, ĹĽe oba pojazdy znalazĹ‚y siÄ™ na poboczu, powodujÄ…c zatory drogowe. Kierowcy zostali przewiezieni do szpitala z powaĹĽnymi obraĹĽeniami. Miejsce wypadku zostaĹ‚o zabezpieczone przez sĹ‚uĹĽby i drogowcy pracujÄ… nad usuniÄ™ciem pojazdĂłw. SprawÄ™ bada teraz policja, aby ustaliÄ‡, co byĹ‚o przyczynÄ… tego tragicznego zdarzenia.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;b02f120d-93aa-4ad7-9ca3-8e3f58c023c2;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
5ce6ef74-a298-4713-b918-ab24ab87487b;8d10c662-d67b-4438-8efc-2b6fe636efc4;Na ulicy gĹ‚Ăłwnej w mieĹ›cie doszĹ‚o do groĹşnego zderzenia. Chevrolet Avalanche, SUV poruszaĹ‚ siÄ™ zgodnie z przepisami, gdy nagle z naprzeciwka wyskoczyĹ‚a Toyota Xtra, cabrio. NagĹ‚a zmiana pasa przez ToyotÄ™ spowodowaĹ‚a frontalne uderzenie, powalajÄ…c oba pojazdy na bok. Chevrolet Avalanche zostaĹ‚ powaĹĽnie uszkodzony z przodu, a kierowca doznaĹ‚ zĹ‚amania rÄ™ki. Toyota Xtra ucierpiaĹ‚a na skutek uszkodzenia dachu i drzwi, a pasaĹĽerowie odnieĹ›li lekkie obraĹĽenia. Miejsce wypadku zostaĹ‚o zabezpieczone przez sĹ‚uĹĽby ratownicze.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0e805f14-1fdb-48b8-a857-e785e20ef54d;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
e96f9106-b5e9-43a7-95fd-7c525b020816;8ec4272a-2446-47d3-bd3a-0d5313d4d438;Wypadek miaĹ‚ miejsce na ruchliwej ulicy w centrum miasta. Dodge Dakota, typu hatch-back, staĹ‚ na czerwonym Ĺ›wietle, gdy nagle z duĹĽÄ… prÄ™dkoĹ›ciÄ… nadjechaĹ‚ Chevrolet Cavalier, typu SUV, i uderzyĹ‚ w tyĹ‚ pojazdu. SiĹ‚a uderzenia sprawiĹ‚a, ĹĽe Dakota zostaĹ‚a wypchniÄ™ta na skrzyĹĽowanie, powodujÄ…c blokadÄ™ ruchu. Na szczÄ™Ĺ›cie nikt nie odniĂłsĹ‚ powaĹĽnych obraĹĽeĹ„, ale oba pojazdy doznaĹ‚y znacznych uszkodzeĹ„. Konieczne byĹ‚o wezwanie policji i karetki.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f2ffdfcc-699d-406e-9492-9004652af451;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
c8a91b82-0ad0-449b-98d1-3e79dd79d0ce;d19431e7-1c14-4219-8fc5-d3e67cfd2fa7;DoszĹ‚o do wypadku na skrzyĹĽowaniu ulic Warszawska i Krakowska. Cabrio Chevroleta Sportvan G20 jechaĹ‚o prosto, gdy nagle SUV Forda Crown Victoria zignorowaĹ‚ czerwone Ĺ›wiatĹ‚o i z impetem wjechaĹ‚ na skrzyĹĽowanie. W wyniku zderzenia oba pojazdy zostaĹ‚y powaĹĽnie uszkodzone - Chevrolet miaĹ‚ zgnieciony dach, a Ford uszkodzonÄ… przedniÄ… czÄ™Ĺ›Ä‡. Na szczÄ™Ĺ›cie nikt nie odniĂłsĹ‚ powaĹĽniejszych obraĹĽeĹ„, choÄ‡ dwie osoby z samochodu Chevroleta trafily do szpitala z ogĂłlnymi potĹ‚uczeniami.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c3ce46df-ed51-444f-84ea-5191ad398656;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
a81b478f-3d1d-4912-906d-28e03c0b19fe;57ca19d7-4ef9-4481-975f-8c8ff802f4e4;Na zakrÄ™cie na malowniczej drodze w gĂłrach doszĹ‚o do zderzenia dwĂłch luksusowych kabrioletĂłw. Mercedes-Benz S-Class i Acura Legend zderzyĹ‚y siÄ™ bokiem, powodujÄ…c stĹ‚uczkÄ™. DĹşwiÄ™k zgnieceĹ„ metalu rozbrzmiewaĹ‚ w otoczeniu, gdy oba auta obracaĹ‚y siÄ™ wokĂłĹ‚ wĹ‚asnej osi, zanim zumowaĹ‚y w przydroĹĽnym rowie. Kierowcy, zdezorientowani tym nagĹ‚ym obrotem wydarzeĹ„, wyszli z pojazdĂłw, sprawdzajÄ…c sobie wzajemnie stan zdrowia. Miejsce wypadku zostaĹ‚o szybko zabezpieczone, a sĹ‚uĹĽby ratownicze wyruszyĹ‚y na pomoc poszkodowanym.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71fea82f-98a5-412e-80b7-ae4d65e650d6;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
276cb136-157e-426e-8cc5-20c2531880c9;f89aab3e-412d-42aa-874e-9c47c85bd381;Do incydentu doszĹ‚o na skrzyĹĽowaniu ulic Podwale i Krakowskie PrzedmieĹ›cie w Warszawie. Lincoln Navigator L, bÄ™dÄ…cy hatch-backiem, zostaĹ‚ zepchniÄ™ty na chodnik przez Mercedes-Benz SL-Class, sedan sprawcy. Obie pojazdy odniosĹ‚y powaĹĽne uszkodzenia - Lincoln miaĹ‚ zniszczone prawe tylne drzwi, a Mercedes miaĹ‚ uszkodzonÄ… przedniÄ… maskÄ™. Na szczÄ™Ĺ›cie ĹĽadna z osĂłb w samochodach nie odniosĹ‚a powaĹĽnych obraĹĽeĹ„. Mimo ĹĽe straty materialne byĹ‚y duĹĽe, najwaĹĽniejsze jest, ĹĽe wszyscy uczestnicy wypadku wyszli z niego caĹ‚o.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3b6a7aa1-d82d-430a-b3a1-4bb3072ca442;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
f3ff9915-0828-463c-82f9-16e1db4a65f4;5058a4f1-80c9-4058-bae5-afde296f76ca;Na cichym zakrÄ™cie na przedmieĹ›ciach miasta doszĹ‚o do zderzenia dwĂłch aut. Mazda2 SUV zostaĹ‚a brutalnie uderzona przez Nikolasa NV3500 Combii, gdy ten straciĹ‚ panowanie nad pojazdem na Ĺ›liskiej nawierzchni. W wyniku kolizji Mazda zostaĹ‚a przesuniÄ™ta na pobocze, a oba auta odnieĹ›li powaĹĽne uszkodzenia. SzczÄ™Ĺ›liwie, nikomu nic siÄ™ nie staĹ‚o, ale niebezpieczna sytuacja ostrzega, aby zachowaÄ‡ ostroĹĽnoĹ›Ä‡ na mokrej drodze.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f39491d6-a120-4c59-a5b1-faadf2d22b25;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
70b36d32-b5e5-49e8-8dfc-2d1dd0dd3ac7;a5d5aa7a-1a64-409a-b3cd-5d691f61f330;W urokliwym zakrÄ™cie drogi krajowej, luksusowy sedan Ford GT zostaĹ‚ brutalnie zepchniÄ™ty z drogi przez eleganckiego kabrioleta Mercedes-Benz SLK-Class. W wyniku zderzenia, Ford GT odniosĹ‚ powaĹĽne uszkodzenia w przedniej czÄ™Ĺ›ci, a kierowca doznaĹ‚ skrÄ™cenia nadgarstka. Z kolei Mercedes-Benz SLK-Class ucierpiaĹ‚ na tylnej czÄ™Ĺ›ci, a kierowca odniĂłsĹ‚ lekkie obraĹĽenia. Na szczÄ™Ĺ›cie obaj kierowcy byli przytomni i nie wprowadzili w stan szoku. Zdarzenie to pokazuje, jak szybko mogÄ… zmieniÄ‡ siÄ™ warunki drogowe i prowadziÄ‡ do niebezpiecznych sytuacji.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43ebd15c-ae81-4236-be50-38d0f0a74f04;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
8e996365-2dd7-4ff4-a811-80ef62d89863;82db8fb9-5f9d-4ca8-a826-1bf9ad39580b;Na skrzyĹĽowaniu Lotus Esprit a BMW M6 spotkaĹ‚y siÄ™ w dramatycznej kolizji. Moc uderzenia rozdarĹ‚a powietrze, wstrzÄ…sajÄ…c ulicÄ…. Lotus mknÄ…Ĺ‚ z determinacjÄ…, a BMW pojawiĹ‚o siÄ™ znikÄ…d, nie dajÄ…c czasu na reakcjÄ™. Obie maszyny zatrzymaĹ‚y siÄ™ dopiero po zetkniÄ™ciu z ogrodzeniem. To byĹ‚o jak taniec zniszczenia, symfonia metalu i skrzypienia opon. Na ulicy zapanowaĹ‚a cisza - cisza po burzy.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;a0d6a871-a384-4f6d-86e6-dbf03315d657;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
6be29d95-f17a-4040-9ca8-bb7e466b5557;91186e60-e9e1-47c0-9aaf-06d792eacc8c;W maĹ‚ej miejscowoĹ›ci na przedmieĹ›ciach doszĹ‚o do kolizji miÄ™dzy fordem Econoline E150 a GMC 2500 Club Coupe. Kierowca GMC, zmÄ™czony po caĹ‚ym dniu pracy, zasnÄ…Ĺ‚ za kierownicÄ… i zjechaĹ‚ na przeciwny pas ruchu, uderzajÄ…c w Forda. Obie pojazdy zderzyĹ‚y siÄ™ z duĹĽÄ… siĹ‚Ä…, powodujÄ…c powaĹĽne uszkodzenia. Kierowca Forda doznaĹ‚ zĹ‚amania rÄ™ki, natomiast pasaĹĽerka GMC odniosĹ‚a rany twarzy. Oba auta zostaĹ‚y znaczÄ…co uszkodzone, jednak najwaĹĽsze, ĹĽe nikomu nie zagraĹĽa juĹĽ ĹĽycie.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ac7d050-2d50-4c20-8b1e-2587ed591a9f;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
0f53b830-42ea-4e93-9050-7943b292993c;584a2d73-b619-4b19-87f6-002d830fb706;Na skrzyĹĽowaniu ulic KoĹ›ciuszki i Mickiewicza doszĹ‚o do zderzenia. Subaru XT, hatchback, jadÄ…ce z ulicy KoĹ›ciuszki, zostaĹ‚o uderzone przez Chevrolet Venture, typu kabriolet, nie ustÄ™pujÄ…cy pierwszeĹ„stwa. SiĹ‚a uderzenia spowodowaĹ‚a stĹ‚uczkÄ™, w wyniku ktĂłrej Subaru skrÄ™ciĹ‚o na pobocze, a Chevrolet zostaĹ‚ uszkodzony z przodu. Na szczÄ™Ĺ›cie kierowcy wyszli z wypadku bez powaĹĽnych obraĹĽeĹ„, ale auta wymagajÄ… powaĹĽnych napraw.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6c37fe2d-695b-4cd5-aa22-ecf582a68509;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
24d01905-a819-422f-8371-ede5a42f5b06;264526d9-8b21-47d7-aed8-ccaa86c75961;W pewien deszczowy poranek na skrzyĹĽowaniu ulic FordoĹ„skiej i Dworcowej doszĹ‚o do zderzenia dwĂłch hatch-backĂłw: Chevroleta 2500 i Mitsubishi Montero. Kierowca Chevroleta nie zachowaĹ‚ ostroĹĽnoĹ›ci przy zmianie pasa i wjechaĹ‚ prosto pod nadjeĹĽdĹĽajÄ…ce Montero. W wyniku zderzenia oba pojazdy ucierpiaĹ‚y - Chevrolet 2500 ma powykrÄ™cane tylne koĹ‚o, a Mitsubishi Montero odniĂłsĹ‚ uszkodzenia na przedniej szybie. Na szczÄ™Ĺ›cie obaj kierowcy wyszli z wypadku bez powaĹĽniejszych obraĹĽeĹ„.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46bcdfbc-421c-4f2e-a506-96cbe221dd79;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
2dedc4c8-903e-44d9-945e-4e29ab3531a6;bc3a3623-0cde-4d62-8d07-d5531a09bce3;Podczas piÄ™knej sĹ‚onecznej niedzieli doszĹ‚o do zderzenia dwĂłch luksusowych samochodĂłw na ruchliwej ulicy miasta. Jeep Grand Cherokee, trzymajÄ…cy siÄ™ Ĺ›cisĹ‚ej linii, zostaĹ‚ zaskoczony przez Audi A6 cabrio, ktĂłre nagle zjechaĹ‚o na przeciwlegĹ‚y pas. Szybka reakcja kierowcy Jeppa nie byĹ‚a wystarczajÄ…ca, co spowodowaĹ‚o kolizjÄ™. Miejsce zdarzenia byĹ‚o zatĹ‚oczone, co uniemoĹĽliwiĹ‚o pĹ‚ynny ruch. Na szczÄ™Ĺ›cie nikomu nic siÄ™ nie staĹ‚o, ale oba auta doznaĹ‚y powaĹĽnych uszkodzeĹ„.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2da6b1ff-d49c-4ad9-a1ad-aa64fce6b41b;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
1f226561-0e0a-4d21-8fc0-a778fbecf15f;9c62a5f5-ea39-4e39-a177-30b7fc0cb4ad;W niesamowicie nietypowej sytuacji na ruchliwej ulicy miÄ™dzy blokami mieszkalnymi doszĹ‚o do zderzenia dwĂłch skrajnie rĂłĹĽnych aut. Marka Dodge model Neon w stylu SUV bezczelnie zepchnÄ™Ĺ‚a z drogi skromnego Suzuki Esteem typu hatch-back w okolicach skrzyĹĽowania. Efekt byĹ‚ opĹ‚akany - Esteem ucierpiaĹ‚ w przedniej czÄ™Ĺ›ci, a kierowca doznaĹ‚ lekkich obraĹĽeĹ„. Neon natomiast odniĂłsĹ‚ wiÄ™ksze straty w tylnej czÄ™Ĺ›ci, choÄ‡ na szczÄ™Ĺ›cie obyĹ‚o siÄ™ bez ofiar w tej kaskaderskiej scenie.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85cb18d2-8696-4331-b9b4-8acdc326aeea;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
0ccf0d38-86af-4ff1-9f54-377db1274d1a;6c75f836-c425-44f7-8cf0-cec0f4f78e9c;Na wzburzonym skrzyĹĽowaniu ulic Klonowa i DÄ™bowa doszĹ‚o do kolizji miÄ™dzy eleganckim hatchbackiem Hondy Civic a imponujÄ…cym SUV-em Cadillaca SRX. Lexus zadraĹ‚ HondÄ™ podczas zmiany pasa, powodujÄ…c stĹ‚uczkÄ™. W wyniku zderzenia dwie maszyny zlazĹ‚y z drogi, tworzÄ…c niebezpiecznÄ… przeszkodÄ™ dla innych kierowcĂłw. Na szczÄ™Ĺ›cie obaj kierowcy wyszli z wypadku bez wiÄ™kszych obraĹĽeĹ„, jednak auta wymagajÄ… powaĹĽnych napraw. Miejsce zdarzenia zostaĹ‚o zabezpieczone przez policjÄ™, ktĂłra ustaliĹ‚a przyczyny oraz przeprowadziĹ‚a niezbÄ™dne procedury.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54fa5490-7c27-4874-9e79-f7bcbf9849d0;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
b13f199d-b609-4b19-9adc-2be3b6751fba;af224ba8-c559-425f-a946-24a6c3ea9fc4;Do incydentu doszĹ‚o w tÄ™tniÄ…cym ĹĽyciem mieĹ›cie. Toyota Sienna, elegancki combi poruszaĹ‚ siÄ™ spokojnie ulicÄ…, gdy nagle Honda Civic, potÄ™ĹĽny suv, zjechaĹ‚ na przeciwny pas ruchu i zderzyĹ‚ siÄ™ z niÄ…. W wyniku zderzenia Sienna ucierpiaĹ‚a powaĹĽne uszkodzenia z przodu, a kierowca zostaĹ‚ przewieziony do szpitala z ogĂłlnymi skierowaniami. Honda rĂłwnieĹĽ nie wyglÄ…daĹ‚a dobrze, z rozbitym zderzakiem i wgniecieniami po caĹ‚ym pojeĹşdzie. Na szczÄ™Ĺ›cie kierowca Civica odniĂłsĹ‚ jedynie lekkie obraĹĽenia.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;822988c0-f41d-460f-8d92-47b5bc24323f;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
f9c50904-4873-4177-ac84-f0411afa9d03;fbfa5713-64da-4f93-b2c0-268b02d13630;Wypadek miaĹ‚ miejsce na ruchliwej ulicy miasta. Volkswagen Golf hatch-back staĹ‚ na sygnale Ĺ›wietlnym, gdy nagle GMC Suburban 2500 SUV uderzyĹ‚o w niego z tyĹ‚u z duĹĽÄ… siĹ‚Ä…. SiĹ‚a uderzenia spowodowaĹ‚a duĹĽe straty materialne i obraĹĽenia u kierowcy Golfa. Sprawca wypadku nie zachowaĹ‚ bezpiecznej odlegĹ‚oĹ›ci, co spowodowaĹ‚o tragiczne skutki. Miejsce zdarzenia zostaĹ‚o zabezpieczone przez sĹ‚uĹĽby, a poszkodowany zostaĹ‚ przewieziony do szpitala.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0f335b01-58ec-4001-8399-daeba808e6d5;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
6980a62f-bd31-4408-9c59-9bf4bc96cb18;ce92d79b-39fd-4864-b8e4-8cc67dc843b9;Na skrzyĹĽowaniu ulic Ĺšwierkowej i Lipowej doszĹ‚o do zderzenia dwĂłch samochodĂłw. Pontiac Firebird hatch-back, prowadzony przez Pana Marcina, zostaĹ‚ uderzony z boku przez Dodge Stratus sedan, kierowany przez PaniÄ… KasiÄ™. SiĹ‚a uderzenia spowodowaĹ‚a uszkodzenia na caĹ‚ym boku Firebirda, natomiast Stratus ma powaĹĽne uszkodzenia z przodu. Obie osoby uczestniczÄ…ce w wypadku odniosĹ‚y lekkie obraĹĽenia i zostaĹ‚y przewiezione do szpitala celem dalszych badaĹ„. Na miejscu zdarzenia interweniowaĹ‚a policja oraz pogotowie ratunkowe.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7c88feb1-d674-42e9-b582-a3b12492142b;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
6e9ac23c-4b6f-4ed3-bbd3-d73e02a63931;244cafd5-a562-4373-8bb8-bc508fa6a3dc;Wypadek miaĹ‚ miejsce na ruchliwej skrzyĹĽowaniu gĹ‚Ăłwnej ulicy w centrum miasta. Chevrolet Silverado hatch-back, jadÄ…cy zgodnie z przepisami, nagle zostaĹ‚ uderzony przez GMC Savana 3500 SUV, ktĂłry nie ustÄ…piĹ‚ pierwszeĹ„stwa. SiĹ‚a uderzenia spowodowaĹ‚a znaczne uszkodzenia obu pojazdĂłw. Ofiara zostaĹ‚a przewieziona do szpitala z urazem barku. Kierowca sprawca nie odniĂłsĹ‚ obraĹĽeĹ„, ale zostaĹ‚ ukarany mandatem za spowodowanie kolizji.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30cc4393-dd89-4d3e-99ec-f860bfe9c2c6;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
14cbac6e-d41f-44a9-a7a7-110e5618f6a9;2c0c7c81-f2ea-4373-9a2d-cd4491456087;Na ulicy GĹ‚Ăłwnej doszĹ‚o do tragicznego wypadku drogowego miÄ™dzy SUV-em Dodge Neon a kombi Hyundai Elantra. ChowajÄ…c siÄ™ przed mgĹ‚Ä…, kierowca Hyundaia zjechaĹ‚ na przeciwlegĹ‚e pasy ruchu, zderzajÄ…c siÄ™ z Neonem. SiĹ‚a uderzenia spowodowaĹ‚a zniszczenie obu pojazdĂłw. Na szczÄ™Ĺ›cie kierowcy odnieĹ›li jedynie lekkie obraĹĽenia, ale auta zostaĹ‚y kompletnie zdemolowane. Po dramatycznym zdarzeniu na ulicy panuje teraz wzmoĹĽony ruch, a sĹ‚uĹĽby ratunkowe udzielajÄ… pomocy poszkodowanym.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;a03ae374-9219-4c1e-9b20-7a4d3d341a0f;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
c5685468-2245-4161-8034-6a1d48ed3c53;8c4cf522-293d-43aa-85bc-8412022e11ef;W wypadku na skrzyĹĽowaniu ulic Nowowiejskiej i Sikorskiego zderzyĹ‚y siÄ™ dwa auta - srebrny Ford Mustang i czarny Oldsmobile Bravada. Ford wyjeĹĽdĹĽaĹ‚ z podporzÄ…dkowanej drogi, nie zauwaĹĽajÄ…c nadjeĹĽdĹĽajÄ…cego Oldsmobile'a. DoszĹ‚o do zderzenia, w wyniku ktĂłrego oba pojazdy zostaĹ‚y powaĹĽnie uszkodzone. PanowaĹ‚ chaos, a kierowcy byli przeraĹĽeni. Na szczÄ™Ĺ›cie nikt nie odniĂłsĹ‚ powaĹĽniejszych obraĹĽeĹ„, ale auta juĹĽ nie nadajÄ… siÄ™ do jazdy.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c03a7833-173b-43cc-a43b-6c2603888bc2;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
1eb1e9a1-096c-4206-b7ca-4025e501ab11;2caa8992-49ad-4a0c-b18e-d6b7cd10dca4;W miasteczku nadmorskim doszĹ‚o do nietypowego zdarzenia drogowego. Luksusowy hatch-back Bentley Continental Flying Spur uderzyĹ‚ w zadziorne sedan Mazda Miata MX-5 na parkingu plaĹĽowym. Kiedy elegancki Bentley zbyt szybko wjechaĹ‚ w zakrÄ™t, zderzyĹ‚ siÄ™ z MiatÄ… stojÄ…cÄ… nieruchomo. HipnotyzujÄ…cy bĹ‚ask sĹ‚oĹ„ca odbijaĹ‚ siÄ™ od uszkodzonych karoserii, tworzÄ…c surrealny obraz. Na szczÄ™Ĺ›cie nikt nie odniĂłsĹ‚ obraĹĽeĹ„, ale zarĂłwno Bentley, jak i Mazda, ucierpiaĹ‚y znaczÄ…co, wprowadzajÄ…c smutny koniec dla piÄ™knych maszyn.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6e4237b9-a7ef-4f43-98ef-862a7cdd385d;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
239531be-69af-4adc-a9f4-6a6c348e3dd3;9c6ed232-1157-4688-a024-850467e5bc69;Na zakrÄ™cie na ulicy PowstaĹ„cĂłw miaĹ‚o miejsce zderzenie dwĂłch pojazdĂłw. Eleganckie Audi A4 Coupe z ogromnym impetem zostaĹ‚o uderzone przez potÄ™ĹĽnego GMC Sierra 1500. SiĹ‚a uderzenia sprawiĹ‚a, ĹĽe Audi obrĂłciĹ‚o siÄ™ kilka razy, zanim zatrzymaĹ‚o siÄ™ na poboczu. Na szczÄ™Ĺ›cie nikt nie odniĂłsĹ‚ powaĹĽniejszych obraĹĽeĹ„, jednak widok zdemolowanego Audi wzbudziĹ‚ ogromne zainteresowanie przechodniĂłw. Miejscowa policja przybyĹ‚a na miejsce i rozpoczÄ™Ĺ‚a dochodzenie w celu ustalenia przyczyny tego dramatycznego zdarzenia.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e00e0a65-40a8-4fc9-b488-508da615d509;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
bb6b016a-0cb3-4f71-b10b-eb3747ea4bc9;aec38631-2e14-4619-b562-e54f034d32b8;W urokliwej okolicy nadmorskiej wypadĹ‚ z piÄ™knego Dodge Viper Cabrio, gdy wykonywaĹ‚ skrÄ™t w lewo. Niestety, zbyt pĂłĹşno zauwaĹĽyĹ‚ nadjeĹĽdĹĽajÄ…cego Subaru Legacy Hatch-back, ktĂłry uderzyĹ‚ go z boku. Efekt? Zerwane dachy obu aut oraz rozsypane szczÄ…tki, a droga udekorowana rozlanym pĹ‚ynem chĹ‚odniczym. Na szczÄ™Ĺ›cie, obydwaj kierowcy odnieĹ›li jedynie lekkie obraĹĽenia, ale ich auta wymagajÄ… powaĹĽnych napraw. Ruch na tej trasie zostaĹ‚ tymczasowo zablokowany.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ff260d20-6643-4a0e-95ed-be9db93eaa21;opis_zdarzenia;TRUE;;;;;;;;;;;;;;;;;;;;
